"ID"	"Estado"	"Periodo"	"Año"	"Género"	 "Edad" 	 "IBC" 	"Ciudad"	"Origen_Afiliado"	"Origen_AFP"	"Nivel_de_Satisfacción"	"PQR"
49564	fugado	2018-10	2018	F	 36 	1657415	Bogotá	Traslado de AFP	Porvenir	4	SI
49565	fugado	2018-11	2018	F	 30 	1556236	Bogotá	Traslado de AFP	Porvenir	4	SI
49566	fugado	2018-12	2018	F	 25 	1498718	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
49567	fugado	2018-1	2018	F	 30 	1723711	Cali	Traslado de AFP	Porvenir	1	SI
49568	fugado	2018-2	2018	F	 36 	1426125	Bucaramanga	Traslado de AFP	Porvenir	3	SI
49569	fugado	2018-3	2018	F	 38 	1750350	Bucaramanga	Traslado de AFP	Porvenir	1	SI
49570	fugado	2018-4	2018	F	 31 	1797434	Bogotá	Traslado de AFP	Porvenir	2	SI
49571	fugado	2018-5	2018	F	 32 	1399518	Bogotá	Traslado de AFP	Porvenir	1	SI
49572	fugado	2018-6	2018	F	 31 	1386521	Bogotá	Traslado de AFP	Porvenir	3	SI
49573	fugado	2018-7	2018	F	 40 	1386259	Bucaramanga	Traslado de AFP	Porvenir	2	No
49574	fugado	2018-8	2018	F	 25 	1446842	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
49575	fugado	2018-9	2018	F	 35 	1338342	Cartagena	Traslado de AFP	Porvenir	3	SI
49576	fugado	2018-10	2018	F	 30 	3666647	Bogotá	Traslado de AFP	Protección	4	SI
49577	fugado	2018-11	2018	M	 40 	1701811	Barranquilla	Traslado de AFP	Porvenir	1	SI
49578	fugado	2018-12	2018	F	 30 	1473781	Cali	Traslado de AFP	Porvenir	3	SI
49579	fugado	2018-1	2018	F	 40 	3699028	Bogotá	Traslado de AFP	Protección	2	SI
49580	fugado	2018-2	2018	M	 30 	1588815	Bogotá	Traslado de AFP	Porvenir	3	SI
49581	fugado	2018-3	2018	F	 39 	1371882	Bogotá	Traslado de AFP	Porvenir	4	SI
49582	fugado	2018-4	2018	F	 29 	1745085	Cali	Vinculación Inicial	Primer Trabajo	3	SI
49583	fugado	2018-5	2018	F	 25 	1669955	Barranquilla	Vinculación Inicial	Primer Trabajo	2	SI
49584	fugado	2018-6	2018	M	 27 	1898353	Bucaramanga	Vinculación Inicial	Primer Trabajo	1	SI
49585	fugado	2018-7	2018	F	 26 	1536358	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
49586	fugado	2018-8	2018	F	 27 	1481902	Medellín	Vinculación Inicial	Primer Trabajo	1	SI
49587	fugado	2018-9	2018	F	 38 	4328419	Bucaramanga	Traslado de AFP	Protección	4	SI
49588	fugado	2018-10	2018	F	 32 	4610021	Medellín	Traslado de AFP	Protección	4	SI
49589	fugado	2018-11	2018	M	 31 	1248874	Cali	Traslado de AFP	Porvenir	3	SI
49590	fugado	2018-12	2018	F	 28 	1586891	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
49591	fugado	2018-1	2018	M	 38 	1672344	Bogotá	Traslado de AFP	Porvenir	1	SI
49592	fugado	2018-2	2018	F	 35 	1328975	Bogotá	Traslado de AFP	Porvenir	2	SI
49593	fugado	2018-3	2018	F	 35 	7571152	Bogotá	Traslado de AFP	Skandia	3	SI
49594	fugado	2018-4	2018	F	 32 	1577081	Medellín	Traslado de AFP	Porvenir	2	SI
49595	fugado	2018-5	2018	F	 29 	1497537	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
49596	fugado	2018-6	2018	F	 35 	1393876	Bogotá	Traslado de AFP	Porvenir	2	No
49597	fugado	2018-7	2018	F	 33 	1449864	Bogotá	Traslado de AFP	Porvenir	4	SI
49598	fugado	2018-8	2018	M	 31 	1219236	Bogotá	Traslado de AFP	Porvenir	1	SI
49599	fugado	2018-9	2018	F	 33 	1693733	Bogotá	Traslado de AFP	Porvenir	2	SI
49600	fugado	2018-10	2018	M	 40 	1573809	Bogotá	Traslado de AFP	Porvenir	1	SI
49601	fugado	2018-11	2018	F	 38 	1384456	Bogotá	Traslado de AFP	Porvenir	1	SI
49602	fugado	2018-12	2018	M	 39 	1505256	Bogotá	Traslado de AFP	Porvenir	4	SI
49603	fugado	2018-1	2018	F	 35 	7234850	Bogotá	Traslado de AFP	Skandia	1	SI
49604	fugado	2018-2	2018	F	 40 	1704107	Bogotá	Traslado de AFP	Porvenir	2	SI
49605	fugado	2018-3	2018	F	 40 	1651327	Barranquilla	Traslado de AFP	Porvenir	2	SI
49606	fugado	2018-4	2018	F	 33 	1548134	Bogotá	Traslado de AFP	Porvenir	3	SI
49607	fugado	2018-5	2018	F	 40 	5890239	Bogotá	Traslado de AFP	Skandia	1	SI
49608	fugado	2018-6	2018	F	 40 	1133766	Bogotá	Traslado de AFP	Porvenir	2	No
49609	fugado	2018-7	2018	F	 38 	1451347	Bogotá	Traslado de AFP	Porvenir	2	No
49610	fugado	2018-8	2018	F	 36 	1402688	Bogotá	Traslado de AFP	Porvenir	1	SI
49611	fugado	2018-9	2018	F	 30 	1435712	Bogotá	Traslado de AFP	Porvenir	2	No
49612	fugado	2018-10	2018	F	 30 	1446757	Medellín	Vinculación Inicial	Primer Trabajo	1	SI
49613	fugado	2018-11	2018	F	 35 	7580384	Bogotá	Traslado de AFP	Skandia	3	SI
49614	fugado	2018-12	2018	F	 35 	1543513	Cali	Traslado de AFP	Porvenir	2	SI
49615	fugado	2018-1	2018	M	 36 	1634940	Medellín	Traslado de AFP	Porvenir	2	No
49616	fugado	2018-2	2018	F	 34 	1469524	Barranquilla	Traslado de AFP	Porvenir	4	SI
49617	fugado	2018-3	2018	M	 25 	1506375	Cali	Vinculación Inicial	Primer Trabajo	3	SI
49618	fugado	2018-4	2018	F	 37 	1567320	Barranquilla	Traslado de AFP	Porvenir	1	SI
49619	fugado	2018-5	2018	F	 34 	5564608	Bogotá	Traslado de AFP	Skandia	2	SI
49620	fugado	2018-6	2018	F	 38 	1779443	Bucaramanga	Traslado de AFP	Porvenir	2	SI
49621	fugado	2018-7	2018	F	 40 	1426476	Bogotá	Traslado de AFP	Porvenir	4	SI
49622	fugado	2018-8	2018	F	 30 	1661077	Medellín	Traslado de AFP	Porvenir	1	SI
49623	fugado	2018-9	2018	F	 33 	1699086	Bogotá	Traslado de AFP	Porvenir	4	SI
49624	fugado	2018-10	2018	F	 35 	1697744	Bogotá	Traslado de AFP	Porvenir	3	SI
49625	fugado	2018-11	2018	F	 35 	1265572	Bucaramanga	Traslado de AFP	Porvenir	1	SI
49626	fugado	2018-12	2018	F	 40 	1453840	Bogotá	Traslado de AFP	Porvenir	3	SI
49627	fugado	2018-1	2018	F	 32 	1241694	Bogotá	Traslado de AFP	Porvenir	2	SI
49628	fugado	2018-2	2018	F	 35 	1201059	Bogotá	Traslado de AFP	Porvenir	1	SI
49629	fugado	2018-3	2018	F	 34 	3511737	Bogotá	Traslado de AFP	Protección	3	No
49630	fugado	2018-4	2018	F	 32 	1404212	Bogotá	Traslado de AFP	Porvenir	4	SI
49631	fugado	2018-5	2018	F	 40 	7586460	Bogotá	Traslado de AFP	Skandia	3	SI
49632	fugado	2018-6	2018	F	 37 	1430574	Medellín	Traslado de AFP	Porvenir	3	SI
49633	fugado	2018-7	2018	F	 30 	1467443	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
49634	fugado	2018-8	2018	M	 40 	1512121	Medellín	Traslado de AFP	Porvenir	4	SI
49635	fugado	2018-9	2018	M	 29 	1507948	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
49636	fugado	2018-10	2018	F	 30 	1619085	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
49637	fugado	2018-11	2018	F	 28 	1796544	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
49638	fugado	2018-12	2018	F	 34 	1399226	Bogotá	Traslado de AFP	Porvenir	3	SI
49639	fugado	2018-1	2018	M	 25 	1694057	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
49640	fugado	2018-2	2018	M	 30 	1821043	Bogotá	Traslado de AFP	Porvenir	2	SI
49641	fugado	2018-3	2018	F	 25 	1609936	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
49642	fugado	2018-4	2018	F	 30 	1566687	Medellín	Traslado de AFP	Porvenir	4	SI
49643	fugado	2018-5	2018	F	 30 	1043805	Cali	Traslado de AFP	Porvenir	3	SI
49644	fugado	2018-6	2018	F	 30 	1469196	Bogotá	Traslado de AFP	Porvenir	2	SI
49645	fugado	2018-7	2018	F	 33 	1354135	Cali	Traslado de AFP	Porvenir	4	SI
49646	fugado	2018-8	2018	F	 30 	1513262	Cartagena	Traslado de AFP	Porvenir	3	SI
49647	fugado	2018-9	2018	F	 30 	1562850	Bogotá	Traslado de AFP	Porvenir	2	SI
49648	fugado	2018-10	2018	M	 35 	1342364	Bogotá	Traslado de AFP	Porvenir	3	SI
49649	fugado	2018-11	2018	M	 39 	5575092	Cali	Traslado de AFP	Skandia	4	SI
49650	fugado	2018-12	2018	F	 30 	1515852	Medellín	Vinculación Inicial	Primer Trabajo	2	SI
49651	fugado	2018-1	2018	F	 28 	1494457	Bogotá	Vinculación Inicial	Primer Trabajo	4	No
49652	fugado	2018-2	2018	F	 26 	1562471	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
49653	fugado	2018-3	2018	F	 32 	5855609	Barranquilla	Traslado de AFP	Skandia	2	SI
49654	fugado	2018-4	2018	F	 28 	1560294	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
49655	fugado	2018-5	2018	F	 35 	1253423	Medellín	Traslado de AFP	Porvenir	1	SI
49656	fugado	2018-6	2018	F	 29 	1393310	Bucaramanga	Vinculación Inicial	Primer Trabajo	4	SI
49657	fugado	2018-7	2018	F	 40 	1145899	Barranquilla	Traslado de AFP	Porvenir	4	SI
49658	fugado	2018-8	2018	F	 39 	1596077	Cali	Traslado de AFP	Porvenir	3	SI
49659	fugado	2018-9	2018	M	 40 	1664356	Bogotá	Traslado de AFP	Porvenir	1	SI
49660	fugado	2018-10	2018	F	 37 	1538816	Bogotá	Traslado de AFP	Porvenir	3	SI
49661	fugado	2018-11	2018	F	 30 	1816891	Bogotá	Traslado de AFP	Porvenir	2	SI
49662	fugado	2018-12	2018	F	 35 	1682270	Cali	Traslado de AFP	Porvenir	3	SI
49663	fugado	2018-1	2018	M	 35 	1258686	Bogotá	Traslado de AFP	Porvenir	3	SI
49664	fugado	2018-2	2018	F	 27 	1246105	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
49665	fugado	2018-3	2018	F	 37 	4161846	Cartagena	Traslado de AFP	Protección	4	SI
49666	fugado	2018-4	2018	F	 37 	1368564	Bogotá	Traslado de AFP	Porvenir	4	SI
49667	fugado	2018-5	2018	M	 29 	1550541	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
49668	fugado	2018-6	2018	F	 37 	1733966	Bogotá	Traslado de AFP	Porvenir	2	SI
49669	fugado	2018-7	2018	F	 30 	1486563	Bogotá	Traslado de AFP	Porvenir	2	SI
49670	fugado	2018-8	2018	F	 30 	1695655	Cali	Traslado de AFP	Porvenir	4	SI
49671	fugado	2018-9	2018	F	 26 	1404747	Cali	Vinculación Inicial	Primer Trabajo	4	SI
49672	fugado	2018-10	2018	F	 35 	1665090	Medellín	Traslado de AFP	Porvenir	3	No
49673	fugado	2018-11	2018	F	 33 	3433975	Medellín	Traslado de AFP	Protección	3	SI
49674	fugado	2018-12	2018	F	 31 	4607090	Bogotá	Traslado de AFP	Protección	3	No
49675	fugado	2018-1	2018	F	 30 	1636655	Medellín	Traslado de AFP	Porvenir	2	SI
49676	fugado	2018-2	2018	F	 33 	1296579	Barranquilla	Traslado de AFP	Porvenir	4	SI
49677	fugado	2018-3	2018	F	 40 	1483454	Bogotá	Traslado de AFP	Porvenir	1	SI
49678	fugado	2018-4	2018	F	 25 	1570747	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
49679	fugado	2018-5	2018	M	 30 	1529200	Cartagena	Vinculación Inicial	Primer Trabajo	2	SI
49680	fugado	2018-6	2018	F	 40 	3692869	Bogotá	Traslado de AFP	Protección	3	SI
49681	fugado	2018-7	2018	M	 36 	1397985	Barranquilla	Traslado de AFP	Porvenir	2	No
49682	fugado	2018-8	2018	F	 40 	1790559	Bogotá	Traslado de AFP	Porvenir	1	SI
49683	fugado	2018-9	2018	F	 31 	1665472	Barranquilla	Traslado de AFP	Porvenir	4	SI
49684	fugado	2018-10	2018	F	 33 	1321981	Bogotá	Traslado de AFP	Porvenir	3	SI
49685	fugado	2018-11	2018	F	 40 	1604132	Bogotá	Traslado de AFP	Porvenir	2	SI
49686	fugado	2018-12	2018	F	 31 	1440392	Medellín	Traslado de AFP	Porvenir	3	SI
49687	fugado	2018-1	2018	F	 26 	1391201	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
49688	fugado	2018-2	2018	F	 35 	1650627	Medellín	Traslado de AFP	Porvenir	2	SI
49689	fugado	2018-3	2018	F	 28 	1569165	Bucaramanga	Vinculación Inicial	Primer Trabajo	3	SI
49690	fugado	2018-4	2018	F	 40 	1477947	Bogotá	Traslado de AFP	Porvenir	3	SI
49691	fugado	2018-5	2018	M	 40 	1551173	Bogotá	Traslado de AFP	Porvenir	2	SI
49692	fugado	2018-6	2018	F	 40 	1662736	Bogotá	Traslado de AFP	Porvenir	2	SI
49693	fugado	2018-7	2018	F	 40 	6261743	Bogotá	Traslado de AFP	Skandia	3	SI
49694	fugado	2018-8	2018	F	 40 	1260761	Cali	Traslado de AFP	Porvenir	1	SI
49695	fugado	2018-9	2018	F	 26 	1565242	Bogotá	Vinculación Inicial	Primer Trabajo	3	SI
49696	fugado	2018-10	2018	F	 27 	1543058	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
49697	fugado	2018-11	2018	F	 40 	1760201	Bogotá	Traslado de AFP	Porvenir	1	SI
49698	fugado	2018-12	2018	M	 40 	1387649	Barranquilla	Traslado de AFP	Porvenir	1	SI
49699	fugado	2018-1	2018	F	 40 	1354527	Bogotá	Traslado de AFP	Porvenir	1	SI
49700	fugado	2018-2	2018	F	 26 	1545040	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
49701	fugado	2018-3	2018	M	 33 	1733775	Bogotá	Traslado de AFP	Porvenir	1	SI
49702	fugado	2018-4	2018	F	 30 	4268801	Bogotá	Traslado de AFP	Protección	3	SI
49703	fugado	2018-5	2018	M	 36 	1824321	Bogotá	Traslado de AFP	Porvenir	2	SI
49704	fugado	2018-6	2018	F	 36 	1626503	Bogotá	Traslado de AFP	Porvenir	2	SI
49705	fugado	2018-7	2018	F	 31 	1528696	Bogotá	Traslado de AFP	Porvenir	2	SI
49706	fugado	2018-8	2018	M	 38 	1665331	Bucaramanga	Traslado de AFP	Porvenir	3	SI
49707	fugado	2018-9	2018	F	 40 	1634041	Bogotá	Traslado de AFP	Porvenir	2	SI
49708	fugado	2018-10	2018	M	 38 	1178583	Bogotá	Traslado de AFP	Porvenir	1	No
49709	fugado	2018-11	2018	M	 35 	1438197	Bogotá	Traslado de AFP	Porvenir	3	SI
49710	fugado	2018-12	2018	F	 30 	1431679	Cali	Traslado de AFP	Porvenir	2	SI
49711	fugado	2018-1	2018	F	 36 	1534029	Bogotá	Traslado de AFP	Porvenir	3	No
49712	fugado	2018-2	2018	M	 30 	1501517	Bogotá	Traslado de AFP	Porvenir	1	SI
49713	fugado	2018-3	2018	F	 26 	1497734	Barranquilla	Vinculación Inicial	Primer Trabajo	1	No
49714	fugado	2018-4	2018	F	 30 	1799073	Cali	Traslado de AFP	Porvenir	1	SI
49715	fugado	2018-5	2018	F	 28 	1302637	Bucaramanga	Vinculación Inicial	Primer Trabajo	2	SI
49716	fugado	2018-6	2018	M	 30 	5615280	Bogotá	Traslado de AFP	Skandia	4	No
49717	fugado	2018-7	2018	F	 35 	1697484	Bogotá	Traslado de AFP	Porvenir	4	SI
49718	fugado	2018-8	2018	F	 40 	6969087	Bogotá	Traslado de AFP	Skandia	2	SI
49719	fugado	2018-9	2018	F	 35 	7656546	Medellín	Traslado de AFP	Skandia	1	SI
49720	fugado	2018-10	2018	F	 38 	3593666	Bogotá	Traslado de AFP	Protección	4	SI
49721	fugado	2018-11	2018	F	 35 	1505279	Bogotá	Traslado de AFP	Porvenir	1	SI
49722	fugado	2018-12	2018	F	 39 	1350127	Bucaramanga	Traslado de AFP	Porvenir	4	SI
49723	fugado	2018-1	2018	F	 27 	1629728	Cartagena	Vinculación Inicial	Primer Trabajo	2	SI
49724	fugado	2018-2	2018	F	 30 	1615927	Bogotá	Traslado de AFP	Porvenir	3	SI
49725	fugado	2018-3	2018	F	 37 	3821789	Bogotá	Traslado de AFP	Protección	1	SI
49726	fugado	2018-4	2018	M	 40 	1186407	Bogotá	Traslado de AFP	Porvenir	4	SI
49727	fugado	2018-5	2018	F	 30 	1483519	Barranquilla	Traslado de AFP	Porvenir	1	SI
49728	fugado	2018-6	2018	F	 39 	1415766	Medellín	Traslado de AFP	Porvenir	1	SI
49729	fugado	2018-7	2018	F	 26 	1685269	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
49730	fugado	2018-8	2018	F	 37 	5857800	Bogotá	Traslado de AFP	Skandia	3	SI
49731	fugado	2018-9	2018	F	 27 	1561997	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
49732	fugado	2018-10	2018	F	 37 	1264770	Bogotá	Traslado de AFP	Porvenir	2	SI
49733	fugado	2018-11	2018	F	 32 	2004166	Bogotá	Traslado de AFP	Porvenir	1	SI
49734	fugado	2018-12	2018	F	 33 	1320396	Medellín	Traslado de AFP	Porvenir	2	SI
49735	fugado	2018-1	2018	F	 34 	1680830	Bogotá	Traslado de AFP	Porvenir	3	SI
49736	fugado	2018-2	2018	F	 36 	1282278	Medellín	Traslado de AFP	Porvenir	3	SI
49737	fugado	2018-3	2018	F	 39 	1638093	Bucaramanga	Traslado de AFP	Porvenir	1	SI
49738	fugado	2018-4	2018	F	 26 	1553457	Cali	Vinculación Inicial	Primer Trabajo	4	SI
49739	fugado	2018-5	2018	F	 30 	1700175	Barranquilla	Traslado de AFP	Porvenir	3	SI
49740	fugado	2018-6	2018	M	 30 	1316109	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
49741	fugado	2018-7	2018	F	 32 	3917081	Bogotá	Traslado de AFP	Protección	3	No
49742	fugado	2018-8	2018	F	 30 	1287163	Cali	Traslado de AFP	Porvenir	3	SI
49743	fugado	2018-9	2018	F	 40 	1273838	Medellín	Traslado de AFP	Porvenir	2	SI
49744	fugado	2018-10	2018	F	 39 	6675787	Cartagena	Traslado de AFP	Skandia	2	SI
49745	fugado	2018-11	2018	F	 35 	1620571	Bogotá	Traslado de AFP	Porvenir	3	SI
49746	fugado	2018-12	2018	F	 40 	1495125	Bogotá	Traslado de AFP	Porvenir	4	SI
49747	fugado	2018-1	2018	M	 36 	3233554	Bogotá	Traslado de AFP	Protección	4	SI
49748	fugado	2018-2	2018	F	 30 	1767296	Medellín	Vinculación Inicial	Primer Trabajo	3	SI
49749	fugado	2018-3	2018	F	 34 	1347802	Bogotá	Traslado de AFP	Porvenir	2	SI
49750	fugado	2018-4	2018	M	 38 	1665053	Bogotá	Traslado de AFP	Porvenir	3	SI
49751	fugado	2018-5	2018	F	 37 	1326446	Bogotá	Traslado de AFP	Porvenir	4	SI
49752	fugado	2018-6	2018	F	 31 	1343364	Cartagena	Traslado de AFP	Porvenir	4	SI
49753	fugado	2018-7	2018	F	 35 	1703381	Bogotá	Traslado de AFP	Porvenir	4	SI
49754	fugado	2018-8	2018	M	 40 	1602976	Bogotá	Traslado de AFP	Porvenir	4	SI
49755	fugado	2018-9	2018	F	 39 	3688285	Barranquilla	Traslado de AFP	Protección	4	SI
49756	fugado	2018-10	2018	F	 30 	1933083	Bogotá	Traslado de AFP	Porvenir	4	SI
49757	fugado	2018-11	2018	F	 33 	1473485	Cali	Traslado de AFP	Porvenir	4	No
49758	fugado	2018-12	2018	F	 34 	1397975	Medellín	Traslado de AFP	Porvenir	1	SI
49759	fugado	2018-1	2018	M	 30 	1357857	Bucaramanga	Vinculación Inicial	Primer Trabajo	4	No
49760	fugado	2018-2	2018	M	 30 	1580926	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
49761	fugado	2018-3	2018	F	 36 	1840202	Bogotá	Traslado de AFP	Porvenir	2	SI
49762	fugado	2018-4	2018	F	 28 	1428380	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
49763	fugado	2018-5	2018	F	 31 	1709072	Bucaramanga	Traslado de AFP	Porvenir	4	SI
49764	fugado	2018-6	2018	M	 30 	1705432	Cali	Traslado de AFP	Porvenir	4	SI
49765	fugado	2018-7	2018	F	 30 	1330436	Bogotá	Traslado de AFP	Porvenir	1	SI
49766	fugado	2018-8	2018	F	 28 	1385912	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
49767	fugado	2018-9	2018	F	 34 	1800356	Bogotá	Traslado de AFP	Porvenir	1	SI
49768	fugado	2018-10	2018	M	 34 	1486758	Medellín	Traslado de AFP	Porvenir	2	SI
49769	fugado	2018-11	2018	M	 34 	5445732	Bucaramanga	Traslado de AFP	Skandia	3	No
49770	fugado	2018-12	2018	M	 25 	1754451	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
49771	fugado	2018-1	2018	F	 35 	1298857	Barranquilla	Traslado de AFP	Porvenir	2	SI
49772	fugado	2018-2	2018	F	 36 	1641276	Bucaramanga	Traslado de AFP	Porvenir	4	No
49773	fugado	2018-11	2018	F	 36 	1138343	Bogotá	Traslado de AFP	Porvenir	1	SI
49774	fugado	2018-12	2018	M	 40 	6100400	Bogotá	Traslado de AFP	Skandia	3	SI
49775	fugado	2018-1	2018	F	 33 	1423882	Bogotá	Traslado de AFP	Porvenir	2	SI
49776	fugado	2018-2	2018	F	 40 	1319130	Barranquilla	Traslado de AFP	Porvenir	2	SI
49777	fugado	2018-3	2018	F	 35 	1753487	Bogotá	Traslado de AFP	Porvenir	4	SI
49778	fugado	2018-4	2018	F	 40 	1051712	Bogotá	Traslado de AFP	Porvenir	3	SI
49779	fugado	2018-5	2018	F	 36 	1279245	Bogotá	Traslado de AFP	Porvenir	3	SI
49780	fugado	2018-6	2018	F	 33 	1552230	Bogotá	Traslado de AFP	Porvenir	1	SI
49781	fugado	2018-7	2018	F	 36 	1605773	Bogotá	Traslado de AFP	Porvenir	1	SI
49782	fugado	2018-8	2018	F	 37 	1296146	Barranquilla	Traslado de AFP	Porvenir	4	SI
49783	fugado	2018-9	2018	F	 37 	1592112	Bogotá	Traslado de AFP	Porvenir	4	SI
49784	fugado	2018-10	2018	F	 34 	1502341	Cali	Traslado de AFP	Porvenir	3	SI
49785	fugado	2018-11	2018	F	 32 	1863159	Cali	Traslado de AFP	Porvenir	4	SI
49786	fugado	2018-12	2018	F	 30 	1356522	Bogotá	Traslado de AFP	Porvenir	3	SI
49787	fugado	2018-1	2018	F	 30 	1641615	Bogotá	Traslado de AFP	Porvenir	4	SI
49788	fugado	2018-2	2018	F	 33 	2025038	Bogotá	Traslado de AFP	Porvenir	3	SI
49789	fugado	2018-3	2018	F	 30 	1759491	Medellín	Vinculación Inicial	Primer Trabajo	1	SI
49790	fugado	2018-4	2018	F	 28 	1955820	Medellín	Vinculación Inicial	Primer Trabajo	3	SI
49791	fugado	2018-5	2018	F	 30 	1432106	Bogotá	Traslado de AFP	Porvenir	2	No
49792	fugado	2018-6	2018	M	 40 	1576646	Bucaramanga	Traslado de AFP	Porvenir	3	No
49793	fugado	2018-7	2018	F	 37 	6951440	Barranquilla	Traslado de AFP	Skandia	4	SI
49794	fugado	2018-8	2018	M	 30 	1589555	Bucaramanga	Traslado de AFP	Porvenir	1	SI
49795	fugado	2018-9	2018	F	 40 	1198709	Bogotá	Traslado de AFP	Porvenir	1	SI
49796	fugado	2018-10	2018	F	 30 	1304589	Barranquilla	Vinculación Inicial	Primer Trabajo	4	No
49797	fugado	2018-11	2018	F	 30 	1127422	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
49798	fugado	2018-12	2018	M	 30 	1361160	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
49799	fugado	2018-1	2018	F	 31 	1250353	Bogotá	Traslado de AFP	Porvenir	3	SI
49800	fugado	2018-2	2018	M	 39 	1347465	Bogotá	Traslado de AFP	Porvenir	3	SI
49801	fugado	2018-3	2018	F	 26 	1753350	Cali	Vinculación Inicial	Primer Trabajo	1	SI
49802	fugado	2018-4	2018	F	 37 	1575085	Bogotá	Traslado de AFP	Porvenir	3	SI
49803	fugado	2018-5	2018	M	 34 	1288041	Bucaramanga	Traslado de AFP	Porvenir	4	SI
49804	fugado	2018-6	2018	F	 26 	1704437	Bogotá	Vinculación Inicial	Primer Trabajo	2	SI
49805	fugado	2018-7	2018	M	 33 	1679590	Bogotá	Traslado de AFP	Porvenir	1	SI
49806	fugado	2018-8	2018	F	 40 	1513249	Bogotá	Traslado de AFP	Porvenir	3	SI
49807	fugado	2018-9	2018	F	 37 	1450643	Medellín	Traslado de AFP	Porvenir	2	SI
49808	fugado	2018-10	2018	M	 40 	1663001	Bogotá	Traslado de AFP	Porvenir	2	SI
49809	fugado	2018-11	2018	F	 38 	3914426	Cali	Traslado de AFP	Protección	3	SI
49810	fugado	2018-12	2018	M	 31 	1713212	Bogotá	Traslado de AFP	Porvenir	2	SI
49811	fugado	2018-1	2018	F	 34 	1482402	Bogotá	Traslado de AFP	Porvenir	4	No
49812	fugado	2018-2	2018	F	 27 	1560054	Bogotá	Vinculación Inicial	Primer Trabajo	1	SI
49813	fugado	2018-3	2018	F	 25 	1142437	Cali	Vinculación Inicial	Primer Trabajo	2	SI
49814	fugado	2018-4	2018	F	 39 	1303754	Bogotá	Traslado de AFP	Porvenir	2	SI
49815	fugado	2018-5	2018	F	 33 	4003300	Bogotá	Traslado de AFP	Protección	2	No
49816	fugado	2018-6	2018	F	 31 	1579029	Bogotá	Traslado de AFP	Porvenir	3	SI
49817	fugado	2018-7	2018	F	 31 	1658133	Cartagena	Traslado de AFP	Porvenir	4	SI
49818	fugado	2018-8	2018	F	 40 	1622869	Bogotá	Traslado de AFP	Porvenir	2	SI
49819	fugado	2018-9	2018	F	 38 	1922754	Cali	Traslado de AFP	Porvenir	3	No
49820	fugado	2018-10	2018	F	 33 	1170170	Bogotá	Traslado de AFP	Porvenir	3	SI
49821	fugado	2018-11	2018	M	 35 	1410624	Bogotá	Traslado de AFP	Porvenir	1	SI
49822	fugado	2018-12	2018	M	 39 	1481557	Bogotá	Traslado de AFP	Porvenir	2	SI
49823	fugado	2018-1	2018	F	 30 	1443789	Bogotá	Traslado de AFP	Porvenir	2	SI
49824	fugado	2018-2	2018	F	 36 	1194390	Cartagena	Traslado de AFP	Porvenir	1	SI
49825	fugado	2018-3	2018	F	 32 	4044066	Bogotá	Traslado de AFP	Protección	1	SI
49826	fugado	2018-4	2018	F	 28 	1192318	Cartagena	Vinculación Inicial	Primer Trabajo	1	SI
49827	fugado	2018-5	2018	F	 29 	1632962	Medellín	Vinculación Inicial	Primer Trabajo	1	SI
49828	fugado	2018-6	2018	F	 40 	1515890	Bogotá	Traslado de AFP	Porvenir	1	No
49829	fugado	2018-7	2018	F	 39 	1534289	Bogotá	Traslado de AFP	Porvenir	1	SI
49830	fugado	2018-8	2018	F	 31 	1263413	Bogotá	Traslado de AFP	Porvenir	3	SI
49831	fugado	2018-9	2018	F	 34 	1524469	Bogotá	Traslado de AFP	Porvenir	4	SI
49832	fugado	2018-10	2018	F	 29 	1646272	Bogotá	Vinculación Inicial	Primer Trabajo	4	SI
49833	fugado	2018-11	2018	M	 40 	6279184	Bogotá	Traslado de AFP	Skandia	4	SI
